#device_id, rssi_1, snr_1, rssi_2, snr_2, rssi_3, snr_3, spreading_factor, ts, lat, long, alt
3,-95.0,11.8,-115.0,2.5,-115.0,2.0,10.0,1575457088.25359,42.47501,-9.01382,29.5
3,-110.0,4.0,0,0,-117.0,-3.0,9.0,1575457095.534554,42.47501,-9.01381,29.5
3,-107.0,10.2,-120.0,-8.8,-118.0,-2.0,8.0,1575457103.550933,42.47502,-9.01389,29.5
3,-107.0,9.2,0,0,0,0,7.0,1575457111.530132,42.47588,-9.01397,31.0
3,-109.0,3.8,-118.0,-3.8,-117.0,-4.0,12.0,1575457151.333408,42.47587,-9.01395,31.0
3,-107.0,5.0,-118.0,-2.2,-118.0,-5.8,11.0,1575457150.355383,42.4758,-9.01391,30.5
3,-100.0,10.2,-119.0,-10.0,-117.0,-5.0,10.0,1575457158.498217,42.47554,-9.01355,28.9
3,-111.0,7.2,-119.0,-4.0,-120.0,-9.8,9.0,1575457175.891047,42.47553,-9.01355,29.0
3,-107.0,9.5,-119.0,-3.0,-117.0,-0.5,8.0,1575457183.38554,42.47552,-9.01355,29.2
3,-103.0,10.8,-117.0,-1.2,-115.0,0,7.0,1575457190.507451,42.47545,-9.01357,29.9
3,-115.0,-2.0,-117.0,-2.2,-119.0,-5.5,12.0,1575457230.321271,42.47544,-9.01358,30.0
3,-109.0,5.5,0,0,-118.0,-2.8,11.0,1575457239.1258,42.47524,-9.01359,30.5
3,0,0,-117.0,-1.5,-115.0,-0.8,10.0,1575457247.222515,42.47522,-9.01358,30.9
3,-118.0,-2.2,-119.0,-8.0,-118.0,-3.5,9.0,1575457254.585558,42.47517,-9.01325,33.4
3,-107.0,8.2,-118.0,-3.8,-115.0,1.0,8.0,1575457252.191489,42.47515,-9.01327,33.3
3,-105.0,11.0,-119.0,-4.5,0,0,7.0,1575457259.994759,42.47511,-9.01349,32.09
3,-104.0,-0.2,-112.0,-19.8,-117.0,-2.8,12.0,1575457309.590877,42.4751,-9.0135,31.9
3,-112.0,2.2,-115.0,-9.0,0,0,11.0,1575457318.491909,42.47497,-9.0137,32.2
3,-114.0,3.2,-117.0,-2.8,-117.0,-2.0,10.0,1575457325.584122,42.47495,-9.01371,32.0
3,-115.0,2.2,-117.0,-0.2,-109.0,7.5,9.0,1575457333.548981,42.47457,-9.01354,29.9
3,-110.0,7.0,-114.0,2.5,-111.0,5.2,8.0,1575457341.155575,42.47455,-9.01353,30.1
3,-111.0,5.0,-117.0,0.2,-108.0,8.5,7.0,1575457348.718933,42.47455,-9.01351,30.9
3,-113.0,1.5,-118.0,-5.0,-113.0,1.0,12.0,1575457388.359402,42.47444,-9.01342,32.3
3,-120.0,-5.8,-108.0,5.5,-118.0,-4.0,11.0,1575457395.955907,42.47444,-9.01341,32.3
3,0,0,-110.0,7.2,-108.0,8.0,10.0,1575457404.783789,42.47427,-9.013,39.09
3,-117.0,-5.2,-115.0,0,-111.0,5.5,9.0,1575457411.043449,42.47427,-9.013,39.3
3,-118.0,-2.2,-115.0,2.8,-109.0,8.5,8.0,1575457418.522759,42.47427,-9.01301,39.5
3,-118.0,-4.5,-113.0,5.0,-111.0,5.5,7.0,1575457425.959103,42.4742,-9.01295,42.9
3,-119.0,-5.5,-115.0,2.0,-118.0,-9.8,12.0,1575457455.575818,42.4742,-9.01295,43.0
3,-120.0,-8.2,-117.0,-0.8,-113.0,2.8,11.0,1575457474.311537,42.47422,-9.01292,41.3
3,-120.0,-8.0,-114.0,4.5,-111.0,5.2,10.0,1575457482.408934,42.47422,-9.01292,41.2
3,-120.0,-9.0,-115.0,3.0,-111.0,5.8,9.0,1575457489.939713,42.47432,-9.01294,42.2
3,-119.0,-5.8,-114.0,3.2,-111.0,7.2,8.0,1575457497.435258,42.47432,-9.01294,42.1
3,-118.0,-8.2,-115.0,2.5,-110.0,7.0,7.0,1575457505.114032,42.47433,-9.01292,39.8
3,-119.0,-5.0,-115.0,1.8,-111.0,2.8,12.0,1575457544.818015,42.47433,-9.01292,39.7
3,-119.0,-8.0,-115.0,1.8,-111.0,4.0,11.0,1575457553.555427,42.47433,-9.01291,38.9
3,-119.0,-10.0,-115.0,1.2,-111.0,4.5,10.0,1575457551.719915,42.47433,-9.01291,38.7
3,-119.0,-8.8,-115.0,1.0,-111.0,4.2,9.0,1575457559.353257,42.47434,-9.01291,37.0
3,-120.0,-5.8,-115.0,2.5,-111.0,5.2,8.0,1575457575.829875,42.47434,-9.01291,37.0
3,-120.0,-7.0,-115.0,3.8,-112.0,5.8,7.0,1575457583.829029,42.47434,-9.0129,37.5
3,-117.0,-7.5,-114.0,1.0,-107.0,5.0,12.0,1575457523.558191,42.47434,-9.0129,37.5
3,-118.0,-11.8,-114.0,0.8,-105.0,5.0,11.0,1575457532.255135,42.47434,-9.0129,37.59
3,-119.0,-5.0,-118.0,-0.8,-107.0,9.0,10.0,1575457540.05072,42.47434,-9.0129,37.59
3,-119.0,-4.8,-117.0,-0.2,-107.0,9.2,9.0,1575457547.432971,42.47434,-9.0129,37.59
3,-119.0,-3.8,-117.0,0,-107.0,9.5,8.0,1575457555.015211,42.47434,-9.0129,39.0
3,-118.0,-3.5,-117.0,1.2,-107.0,9.2,7.0,1575457552.585383,42.47434,-9.0129,39.0
3,-118.0,-11.5,-117.0,-4.8,-119.0,-12.5,12.0,1575457702.299478,42.47434,-9.0129,39.0
3,-120.0,-8.8,-119.0,-4.5,-120.0,-13.0,11.0,1575457710.702589,42.47434,-9.0129,40.3
3,-119.0,-5.8,-119.0,-4.0,-120.0,-5.8,10.0,1575457718.723319,42.47434,-9.0129,40.4
3,0,0,-118.0,-4.8,-118.0,-5.5,9.0,1575457725.017991,42.47433,-9.01291,41.4
3,-119.0,-5.2,-119.0,-5.5,-119.0,-5.5,8.0,1575457733.525582,42.47433,-9.01291,41.4
3,-119.0,-5.2,-120.0,-5.5,0,0,7.0,1575457741.147933,42.47433,-9.01291,41.5
3,-119.0,-7.0,-119.0,-5.5,-118.0,-7.5,12.0,1575457780.839944,42.47433,-9.01292,41.2
3,-120.0,-9.5,-119.0,-4.0,-118.0,-5.5,11.0,1575457789.802517,42.47432,-9.01291,33.59
3,0,0,-119.0,-8.8,-119.0,-13.2,10.0,1575457797.885753,42.47432,-9.01291,33.5
3,0,0,-119.0,-4.5,-118.0,-3.5,9.0,1575457805.288308,42.47432,-9.01291,33.59
3,-118.0,-15.0,-118.0,-9.2,-119.0,-10.8,11.0,1575457829.413725,42.47431,-9.01325,34.09
3,-115.0,-2.5,-118.0,-5.0,0,0,10.0,1575457837.500778,42.47439,-9.01303,27.1
3,0,0,-121.0,-12.0,-119.0,-5.8,9.0,1575457844.805459,42.47435,-9.01294,33.09
3,0,0,-120.0,-10.8,0,0,8.0,1575457852.335928,42.47435,-9.01294,33.2
3,0,0,-119.0,-4.5,-119.0,-9.2,7.0,1575457859.941411,42.47435,-9.01294,33.2
3,-119.0,-9.8,0,0,-119.0,-8.8,12.0,1575457899.552154,42.47435,-9.01294,33.3
3,-120.0,-5.5,0,0,-119.0,-9.5,11.0,1575457908.310054,42.47435,-9.01294,33.2
3,-119.0,-8.8,-119.0,-5.8,-118.0,-10.0,12.0,1575458147.89801,42.47434,-9.01293,31.2
3,-118.0,-7.0,-118.0,-4.8,-118.0,-8.0,11.0,1575458155.545775,42.47434,-9.01294,31.1
3,-120.0,-10.5,-119.0,-3.0,-119.0,-5.5,10.0,1575458154.553144,42.47434,-9.01294,31.2
3,-120.0,-9.8,-120.0,-5.2,-118.0,-2.2,9.0,1575458171.997503,42.47434,-9.01294,30.8
3,-118.0,-5.8,-119.0,-8.2,-117.0,-0.5,8.0,1575458179.973107,42.47434,-9.01294,30.8
3,0,0,-119.0,-2.5,-118.0,-3.2,7.0,1575458187.582241,42.47434,-9.01292,25.5
3,-119.0,-17.0,-120.0,-5.5,-119.0,-5.5,12.0,1575458227.279972,42.47434,-9.01292,25.5
3,-120.0,-13.8,-119.0,-3.2,-118.0,-4.5,11.0,1575458235.900455,42.47434,-9.01292,25.5
3,-119.0,-7.8,0,0,-117.0,-5.2,10.0,1575458243.98859,42.47434,-9.01292,25.4
3,-118.0,-9.0,-117.0,-2.2,-119.0,-10.0,9.0,1575458251.419935,42.47437,-9.01293,20.9
3,-120.0,-10.0,-120.0,-5.0,-119.0,-4.0,8.0,1575458258.959438,42.47437,-9.01293,20.8
3,0,0,-119.0,-3.2,-118.0,-3.5,7.0,1575458255.479573,42.47437,-9.01293,20.7
3,-118.0,-17.2,-117.0,-4.5,-119.0,-9.5,12.0,1575458305.184713,42.47437,-9.01293,20.8
3,0,0,-119.0,-5.0,-120.0,-19.2,11.0,1575458315.21093,42.47435,-9.0129,21.3
3,-117.0,-2.0,-118.0,-2.5,-115.0,-2.2,9.0,1575458330.558059,42.47435,-9.0129,21.5
3,-119.0,-5.0,-120.0,-7.2,-117.0,-0.2,8.0,1575458337.958577,42.47435,-9.01292,22.5
3,-118.0,-5.8,-115.0,-0.5,-114.0,1.5,7.0,1575458345.555054,42.47434,-9.01293,28.9
3,-118.0,-3.5,-118.0,-2.0,-117.0,-1.2,12.0,1575458385.197305,42.47434,-9.01293,29.2
3,-118.0,-5.5,-121.0,-13.0,0,0,11.0,1575458393.873553,42.47434,-9.01293,29.3
3,-114.0,-7.2,-115.0,-3.0,-111.0,1.5,10.0,1575458401.927593,42.47433,-9.01293,29.5
3,-118.0,-1.5,-115.0,1.0,-118.0,-4.8,9.0,1575458409.051593,42.47433,-9.01292,30.2
3,-118.0,-1.0,-120.0,-5.0,-118.0,-2.8,8.0,1575458415.503118,42.47433,-9.0129,32.4
3,-118.0,-2.5,-119.0,-4.0,-119.0,-7.2,7.0,1575458424.157057,42.47433,-9.0129,32.4
3,-120.0,-12.2,-118.0,-2.2,-115.0,-0.5,12.0,1575458453.88511,42.47433,-9.0129,32.4
3,-117.0,-1.2,-118.0,-1.2,-114.0,2.2,11.0,1575458472.747595,42.47433,-9.0129,32.4
3,-118.0,-2.0,-118.0,-4.8,-113.0,4.8,10.0,1575458480.997335,42.47431,-9.01291,34.59
3,-117.0,-1.5,-115.0,-5.0,-113.0,3.5,9.0,1575458488.35985,42.47431,-9.01291,34.9
3,0,0,0,0,-117.0,-0.2,8.0,1575458495.87298,42.47431,-9.01291,35.0
3,-115.0,1.5,-120.0,-4.8,-115.0,1.8,7.0,1575458503.582087,42.47431,-9.01291,34.7
3,-119.0,-10.0,-115.0,0,-115.0,-0.8,12.0,1575458543.492823,42.4743,-9.01293,34.7
3,-105.0,5.5,-100.0,8.2,-115.0,-0.2,11.0,1575458552.131285,42.4743,-9.01293,34.7
3,-107.0,7.2,-105.0,8.0,0,0,10.0,1575458550.244357,42.4743,-9.01293,34.59
3,-110.0,5.0,-98.0,10.8,-103.0,9.2,9.0,1575458557.094554,42.47431,-9.01294,33.09
3,-115.0,2.2,-107.0,10.2,-109.0,8.5,8.0,1575458574.535025,42.47431,-9.01294,33.09
3,-110.0,5.0,-111.0,7.0,-119.0,-5.5,7.0,1575458581.951559,42.47432,-9.01293,31.5
3,-114.0,-2.0,-115.0,0,-113.0,1.2,12.0,1575458521.538327,42.47432,-9.01293,31.5
3,-119.0,-3.5,-118.0,-3.5,-117.0,-1.2,11.0,1575458530.279925,42.47432,-9.01293,31.5
3,-118.0,-3.0,-115.0,3.2,-117.0,-0.5,10.0,1575458538.234475,42.47435,-9.01275,33.8
3,0,0,-115.0,-0.2,-119.0,-9.5,9.0,1575458545.522458,42.47434,-9.01274,34.3
3,-113.0,3.0,-112.0,4.0,0,0,8.0,1575458552.859198,42.47405,-9.01232,37.2
3,0,0,-120.0,-4.0,-115.0,-1.0,7.0,1575458550.449594,42.47404,-9.01232,37.2
3,0,0,-117.0,-1.8,-119.0,-9.0,12.0,1575458700.132755,42.47403,-9.01231,37.4
3,0,0,-112.0,3.2,0,0,11.0,1575458708.548841,42.47393,-9.01228,41.2
3,0,0,-107.0,7.5,-118.0,-5.5,10.0,1575458715.515941,42.47392,-9.01227,41.2
3,0,0,-107.0,9.5,-119.0,-5.5,9.0,1575458723.955719,42.47352,-9.01182,47.4
3,0,0,-110.0,8.5,-118.0,-3.0,8.0,1575458731.485592,42.47351,-9.01181,47.3
3,0,0,-105.0,10.0,-118.0,-4.2,7.0,1575458739.399454,42.4734,-9.01159,48.5
3,-119.0,-12.5,-107.0,4.8,-114.0,0.2,12.0,1575458779.100001,42.47339,-9.01158,48.1
3,-120.0,-13.2,-109.0,5.5,-115.0,0.2,11.0,1575458787.797302,42.47329,-9.01159,49.1
3,0,0,-108.0,8.2,-119.0,-5.0,10.0,1575458795.852435,42.47329,-9.01159,49.2
3,-120.0,-11.2,-109.0,7.8,-117.0,-0.8,9.0,1575458803.459291,42.47305,-9.01157,52.9
3,-117.0,-0.5,-107.0,9.8,-115.0,1.5,7.0,1575458818.035832,42.47294,-9.01151,55.5
3,-108.0,4.2,-109.0,4.0,-117.0,-3.8,12.0,1575458857.718493,42.47293,-9.0115,55.5
3,-102.0,7.2,-110.0,4.0,-115.0,-1.8,11.0,1575458855.397331,42.47292,-9.0115,55.3
3,-95.0,11.0,-107.0,8.2,-115.0,0.2,10.0,1575458874.003241,42.47288,-9.01148,55.5
3,-101.0,12.8,-109.0,8.0,-120.0,-9.0,9.0,1575458881.393071,42.47287,-9.01148,55.5
3,-105.0,11.5,-110.0,8.0,-115.0,0.2,8.0,1575458889.153377,42.47245,-9.01154,52.5
3,-91.0,13.5,-112.0,5.0,-115.0,0,7.0,1575458895.745803,42.47244,-9.01155,52.2
3,-102.0,4.8,-118.0,-5.2,0,0,12.0,1575458935.382135,42.47241,-9.0115,52.5
3,-103.0,5.0,-119.0,-4.5,0,0,11.0,1575458945.051004,42.47241,-9.0115,52.9
3,-103.0,9.0,-120.0,-7.5,0,0,10.0,1575458953.425484,42.47218,-9.01179,57.8
3,-102.0,9.5,-119.0,-5.0,0,0,9.0,1575458950.847595,42.47218,-9.01179,58.4
3,-102.0,11.5,-119.0,-5.0,0,0,8.0,1575458958.208322,42.47218,-9.0118,72.0
3,-102.0,11.8,-120.0,-4.8,0,0,7.0,1575458975.821785,42.47218,-9.0118,72.19
3,-95.0,9.0,-109.0,4.2,0,0,12.0,1575459015.840545,42.47218,-9.0118,73.3
3,-90.0,8.0,-115.0,0.5,-119.0,-7.2,11.0,1575459024.533933,42.47218,-9.01181,73.4
3,-89.0,12.5,0,0,0,0,10.0,1575459032.411702,42.47217,-9.01177,74.1
3,-90.0,11.5,-120.0,-7.8,-120.0,-9.8,9.0,1575459039.833304,42.47217,-9.01175,73.9
3,-89.0,15.0,0,0,-119.0,-5.5,8.0,1575459047.854092,42.47205,-9.01157,74.5
3,-90.0,13.5,0,0,-118.0,-3.5,7.0,1575459055.392199,42.47205,-9.01157,74.5
3,-104.0,5.8,0,0,0,0,12.0,1575459094.848878,42.47195,-9.0117,73.8
3,-108.0,4.8,-119.0,-7.5,0,0,11.0,1575459103.487405,42.47194,-9.01171,73.5
3,-102.0,12.2,-119.0,-8.2,0,0,10.0,1575459111.743158,42.4719,-9.01175,72.8
3,-114.0,-5.0,0,0,0,0,9.0,1575459119.097511,42.47189,-9.01175,73.1
3,-105.0,9.2,0,0,0,0,8.0,1575459125.855042,42.47135,-9.01191,58.0
3,-99.0,12.8,0,0,0,0,7.0,1575459134.442301,42.47135,-9.01191,58.0
3,-95.0,8.2,0,0,-120.0,-15.8,12.0,1575459174.343958,42.4713,-9.01191,57.3
3,-95.0,7.5,-119.0,-14.0,-119.0,-15.2,11.0,1575459182.939424,42.4713,-9.01191,57.3
3,-92.0,12.5,-120.0,-14.5,0,0,10.0,1575459190.58151,42.47115,-9.01187,55.9
3,-100.0,9.8,-119.0,-8.2,0,0,9.0,1575459197.928849,42.47114,-9.01187,55.9
3,-95.0,14.5,-120.0,-5.2,0,0,8.0,1575459205.437551,42.47113,-9.01188,57.0
3,-91.0,13.2,0,0,0,0,7.0,1575459212.709014,42.47109,-9.01192,55.8
3,-80.0,8.0,-115.0,-0.2,0,0,12.0,1575459252.429895,42.47107,-9.01192,55.9
3,-92.0,8.2,-119.0,-3.8,0,0,11.0,1575459251.053177,42.47099,-9.01193,55.5
3,-91.0,12.0,-120.0,-9.0,0,0,10.0,1575459259.152252,42.47099,-9.01193,55.59
3,-93.0,14.2,-120.0,-8.2,0,0,9.0,1575459275.551539,42.47098,-9.01194,55.9
3,-89.0,13.8,-118.0,-1.8,0,0,8.0,1575459283.937854,42.47057,-9.01234,59.3
3,-84.0,13.8,0,0,0,0,7.0,1575459291.810781,42.47044,-9.0123,58.59
3,-105.0,5.2,0,0,0,0,12.0,1575459331.525743,42.47043,-9.01231,58.9
3,-87.0,8.5,0,0,0,0,11.0,1575459340.193941,42.47042,-9.01231,58.5
3,-84.0,10.5,0,0,0,0,10.0,1575459348.180237,42.47037,-9.0123,70.1
3,-84.0,12.2,0,0,0,0,9.0,1575459355.759422,42.47018,-9.01235,58.5
3,-97.0,14.2,0,0,0,0,8.0,1575459353.280725,42.47018,-9.01235,58.8
3,-88.0,13.2,0,0,0,0,7.0,1575459370.882825,42.47018,-9.01235,59.1
3,-90.0,10.8,0,0,0,0,9.0,1575459587.522848,42.47053,-9.01224,72.4
3,-91.0,13.8,0,0,0,0,8.0,1575459595.509559,42.47058,-9.01229,55.1
3,-92.0,13.5,0,0,0,0,7.0,1575459503.135451,42.47058,-9.01229,55.1
3,-91.0,7.8,-115.0,0,0,0,12.0,1575459542.888327,42.47058,-9.01229,55.1
3,-81.0,10.8,-119.0,-5.2,0,0,11.0,1575459551.557201,42.47058,-9.01229,55.19
3,-80.0,9.0,-118.0,-5.5,-119.0,-15.0,10.0,1575459559.505935,42.47058,-9.01229,55.19
3,0,0,0,0,-120.0,-14.0,9.0,1575459555.875557,42.47057,-9.0123,58.0
3,-95.0,14.0,0,0,0,0,8.0,1575459574.255008,42.47057,-9.01231,58.1
3,-90.0,11.5,-118.0,-3.5,0,0,7.0,1575459581.8345,42.47057,-9.01232,58.1
3,-74.0,8.5,0,0,-119.0,-9.0,12.0,1575459721.701391,42.47058,-9.0124,59.19
3,-55.0,10.2,0,0,-119.0,-9.5,11.0,1575459730.45555,42.47041,-9.01284,59.5
3,-70.0,9.8,-120.0,-17.5,0,0,10.0,1575459738.535194,42.47041,-9.01285,59.5
3,-59.0,12.0,-120.0,-9.8,0,0,9.0,1575459745.844032,42.4704,-9.01285,59.5
3,-71.0,15.5,0,0,0,0,8.0,1575459753.577142,42.47034,-9.01297,58.5
3,-77.0,14.0,0,0,-118.0,-4.0,7.0,1575459751.40452,42.47009,-9.01315,58.3
3,-55.0,10.2,0,0,0,0,12.0,1575459801.111233,42.47008,-9.01315,58.4
3,-85.0,7.8,-115.0,0,0,0,11.0,1575459809.74052,42.47001,-9.01319,59.3
3,-77.0,13.5,-120.0,-12.5,0,0,10.0,1575459817.722733,42.47,-9.01319,59.4
3,-89.0,12.0,0,0,0,0,9.0,1575459825.055599,42.4595,-9.0132,72.0
3,-91.0,12.5,0,0,0,0,8.0,1575459832.540953,42.45959,-9.0132,71.9
3,-80.0,9.5,0,0,0,0,7.0,1575459840.141825,42.45958,-9.01319,71.59
3,-94.0,3.8,-121.0,-14.8,-120.0,-22.8,12.0,1575459879.57347,42.45951,-9.01312,71.5
3,-75.0,10.5,-121.0,-11.8,-120.0,-15.2,11.0,1575459888.205447,42.45951,-9.01312,71.4
3,-70.0,14.2,-120.0,-13.5,-120.0,-15.2,10.0,1575459895.174854,42.45952,-9.01317,59.19
3,-58.0,12.5,0,0,0,0,9.0,1575459903.551178,42.45952,-9.01317,59.5
3,-71.0,13.8,0,0,0,0,8.0,1575459911.017025,42.45952,-9.01318,581.0
3,-87.0,5.8,0,0,0,0,7.0,1575459918.314532,42.4595,-9.01321,59.4
3,-85.0,10.0,-118.0,-2.5,0,0,12.0,1575459958.070537,42.4595,-9.01321,59.4
3,-55.0,10.5,-117.0,-2.0,-120.0,-14.0,11.0,1575459955.232371,42.45951,-9.01322,70.9
3,-70.0,9.8,-119.0,-12.2,-119.0,-15.8,10.0,1575459974.234719,42.45951,-9.01322,71.0
3,-81.0,14.2,-121.0,-13.0,0,0,9.0,1575459981.558917,42.45951,-9.01322,71.19
3,-80.0,13.2,0,0,0,0,8.0,1575459989.22157,42.45952,-9.01315,71.5
3,-82.0,13.2,0,0,0,0,7.0,1575459995.811545,42.45953,-9.01315,71.5
3,-72.0,9.0,0,0,0,0,12.0,1575470035.197233,42.45953,-9.01314,70.59
3,-90.0,8.2,0,0,0,0,11.0,1575470044.847317,42.45953,-9.01314,70.3
3,-92.0,11.8,0,0,0,0,10.0,1575470052.93505,42.45952,-9.01314,59.9
3,-85.0,10.0,-120.0,-13.5,0,0,9.0,1575470050.32125,42.45927,-9.01319,55.5
3,-83.0,10.2,0,0,0,0,8.0,1575470057.75978,42.45927,-9.01318,55.5
3,-101.0,12.2,0,0,0,0,7.0,1575470075.099379,42.45912,-9.01305,53.9
3,-98.0,7.5,-119.0,-17.8,0,0,12.0,1575470114.787074,42.45911,-9.01305,53.9
3,-85.0,5.8,-119.0,-18.0,0,0,11.0,1575470123.351821,42.45892,-9.01293,53.9
3,-94.0,11.2,-120.0,-15.5,0,0,10.0,1575470131.340137,42.45892,-9.01293,53.9
3,-105.0,9.2,0,0,0,0,9.0,1575470139.272038,42.4585,-9.01301,54.1
3,-99.0,11.2,0,0,-119.0,-11.0,8.0,1575470145.701557,42.45849,-9.01301,54.1
3,-98.0,13.0,0,0,0,0,7.0,1575470154.075818,42.45845,-9.01302,54.59
3,-88.0,9.0,0,0,-119.0,-4.5,12.0,1575470193.529512,42.45845,-9.01302,54.5
3,-97.0,8.5,0,0,-119.0,-5.0,11.0,1575470202.318595,42.45845,-9.01303,55.0
3,-84.0,14.2,0,0,-107.0,8.5,10.0,1575470210.411503,42.45843,-9.01309,54.1
3,-103.0,9.8,0,0,-113.0,3.2,9.0,1575470218.092153,42.45827,-9.01345,58.9
3,-82.0,14.2,0,0,-114.0,2.8,8.0,1575470225.501335,42.45827,-9.01345,58.7
3,-83.0,13.2,0,0,-118.0,-3.0,7.0,1575470233.321735,42.45824,-9.01352,57.5
3,-90.0,9.0,0,0,-118.0,-4.0,12.0,1575470273.071245,42.45824,-9.01352,57.1
3,-113.0,2.5,0,0,-117.0,-4.8,11.0,1575470281.759153,42.45823,-9.01353,53.7
3,-115.0,-0.5,0,0,-118.0,-5.8,10.0,1575470289.87597,42.45823,-9.01353,53.5
3,-115.0,1.0,0,0,0,0,9.0,1575470297.507334,42.45838,-9.01353,53.5
3,-115.0,-1.8,0,0,-119.0,-7.0,8.0,1575470304.993457,42.45847,-9.01375,50.8
3,-115.0,-1.8,0,0,0,0,7.0,1575470312.515375,42.45847,-9.01375,50.9
3,-117.0,-0.2,0,0,-118.0,-4.8,11.0,1575470350.735243,42.45848,-9.01377,50.1
3,0,0,0,0,-119.0,-8.8,10.0,1575470358.775909,42.45848,-9.01378,49.9
3,0,0,0,0,-117.0,-2.5,9.0,1575470375.998271,42.45857,-9.01394,45.5
3,-118.0,-8.0,0,0,-114.0,2.0,8.0,1575470383.510579,42.45857,-9.01394,45.5
3,0,0,0,0,-119.0,-5.0,7.0,1575470391.047487,42.45857,-9.01395,45.5
3,-115.0,-4.0,0,0,-114.0,1.8,12.0,1575470430.718449,42.45871,-9.01399,44.1
3,-118.0,-14.2,0,0,-114.0,1.0,11.0,1575470439.38075,42.45872,-9.014,25.0
3,-120.0,-12.8,0,0,-117.0,-2.8,10.0,1575470447.072535,42.459,-9.0142,39.2
3,-113.0,4.5,0,0,0,0,7.0,1575470459.57275,42.45903,-9.01425,37.8
3,-108.0,7.2,-121.0,-14.8,0,0,12.0,1575470509.502547,42.45909,-9.01454,33.3
3,-108.0,5.5,-121.0,-13.5,0,0,11.0,1575470518.259728,42.45909,-9.01455,33.3
3,-108.0,8.5,-120.0,-15.5,-117.0,-0.8,10.0,1575470525.317399,42.45909,-9.01457,33.5
3,-111.0,4.5,0,0,-115.0,-1.2,9.0,1575470533.2919,42.45939,-9.01499,35.0
3,-114.0,3.5,-120.0,-11.2,-115.0,2.8,8.0,1575470540.741352,42.4594,-9.01499,34.8
3,-109.0,7.2,0,0,-115.0,0.5,7.0,1575470548.379407,42.45977,-9.01505,34.4
3,-102.0,5.5,-120.0,-13.5,-119.0,-7.2,12.0,1575470588.120901,42.45978,-9.01505,34.2
3,-105.0,5.2,-120.0,-17.8,0,0,11.0,1575470595.738502,42.4598,-9.01505,34.09
3,-100.0,13.0,-120.0,-10.2,-119.0,-7.0,9.0,1575470511.850535,42.47039,-9.01534,33.59
3,-112.0,5.2,0,0,-119.0,-9.8,8.0,1575470519.408953,42.47037,-9.01534,33.9
3,-102.0,11.0,0,0,0,0,7.0,1575470525.934513,42.47035,-9.01534,33.9
3,-110.0,3.8,0,0,-120.0,-19.0,12.0,1575470555.573049,42.47035,-9.01534,33.9
3,-115.0,-0.5,0,0,0,0,11.0,1575470575.053185,42.47033,-9.01534,34.09
3,-108.0,7.2,0,0,0,0,10.0,1575470582.872353,42.45957,-9.01502,34.7
3,-107.0,8.5,0,0,0,0,9.0,1575470590.282752,42.45955,-9.01502,34.2
3,-110.0,5.5,0,0,0,0,8.0,1575470597.730524,42.45954,-9.01502,34.2
3,-115.0,2.5,0,0,0,0,7.0,1575470705.323519,42.45953,-9.01502,33.9
3,-117.0,-9.2,0,0,0,0,12.0,1575470744.985543,42.45945,-9.01501,33.09
3,-118.0,-10.0,0,0,0,0,11.0,1575470753.277322,42.45875,-9.01459,22.8
3,-117.0,-0.8,0,0,0,0,10.0,1575470751.373125,42.45874,-9.01459,22.5
3,-115.0,1.5,0,0,0,0,8.0,1575470775.153459,42.45872,-9.01459,22.5
3,-115.0,-1.8,0,0,0,0,12.0,1575470823.873533,42.45817,-9.0145,20.29
3,-112.0,3.8,0,0,0,0,11.0,1575470832.458827,42.45815,-9.0145,20.29
3,-114.0,0.8,0,0,0,0,9.0,1575470847.855311,42.45813,-9.01449,20.1
3,-110.0,7.2,0,0,0,0,8.0,1575470855.273583,42.45729,-9.01425,19.9
3,-115.0,1.2,0,0,0,0,7.0,1575470852.891834,42.45728,-9.01425,19.79
3,-115.0,0,0,0,0,0,12.0,1575470902.518719,42.45725,-9.01425,19.5
3,-117.0,-0.5,0,0,0,0,9.0,1575470927.072714,42.45555,-9.01354,25.5
3,-115.0,0,0,0,0,0,8.0,1575470934.505147,42.45555,-9.01353,25.0
3,-115.0,-1.5,0,0,0,0,7.0,1575470941.994977,42.45559,-9.01357,25.4
3,-119.0,-5.5,0,0,0,0,12.0,1575470981.557797,42.45553,-9.01351,27.0
3,-115.0,-14.5,0,0,0,0,11.0,1575470990.241727,42.45553,-9.01351,27.0
3,-120.0,-15.0,0,0,0,0,9.0,1575471005.570524,42.45553,-9.01351,27.3
3,0,0,0,0,-120.0,-20.0,12.0,1575471050.103159,42.45541,-9.01343,28.2
3,0,0,0,0,-120.0,-20.0,11.0,1575471058.775928,42.45541,-9.01343,28.2
3,0,0,0,0,-120.0,-14.8,10.0,1575471075.824511,42.45541,-9.01342,28.3
3,-120.0,-5.8,0,0,-120.0,-13.8,9.0,1575471083.953203,42.45539,-9.01342,28.3
3,-120.0,-21.8,0,0,0,0,12.0,1575471138.853873,42.45508,-9.01327,29.8
3,-117.0,-7.0,0,0,0,0,10.0,1575471155.902729,42.45588,-9.01309,27.5
3,-115.0,-11.2,0,0,0,0,9.0,1575471153.233131,42.45589,-9.01308,27.5
3,-120.0,-15.5,0,0,0,0,12.0,1575471282.857955,42.45533,-9.01315,33.3
3,-120.0,-18.8,0,0,0,0,11.0,1575471291.441353,42.45533,-9.01315,33.3
